username,score,percentile
Nosi,1.97,3.16760012680968
ProtoSnake72,1.97,3.16760012680968
Rayuko,1.97,3.16760012680968
mSxi,1.97,3.16760012680968
Schlump,1.98,3.183451336785375
That70sDrip,1.98,3.183451336785375
KanakoIzumi,1.99,3.1993025467610696
legalmushrooms,1.99,3.1993025467610696
silicontech1123,1.99,3.1993025467610696
wrinkle,1.99,3.1993025467610696
spookz,2.0,3.2125118884074815
Mickelswag08,2.01,3.225721230053894
Nightpanda,2.01,3.225721230053894
Shadowz,2.01,3.225721230053894
lilkonquer,2.01,3.225721230053894
Lelzaren,2.02,3.2415724400295884
hhhcomma,2.02,3.2415724400295884
SneakyFire008,2.03,3.257423650005284
Zealo,2.03,3.257423650005284
debletreble,2.03,3.257423650005284
reenxx,2.03,3.257423650005284
ElChilee,2.04,3.275916728310261
nathaniel1805,2.04,3.275916728310261
yetii,2.04,3.275916728310261
PesciEtterna,2.05,3.289126069956674
liko,2.05,3.289126069956674
Coin4215,2.06,3.3023354116030856
Soulzplays,2.06,3.3023354116030856
zonuelo,2.06,3.3023354116030856
Gerkada,2.07,3.3208284899080627
Moonchan289,2.07,3.3208284899080627
Nerris,2.07,3.3208284899080627
Samael,2.07,3.3208284899080627
Arrxzon,2.08,3.336679699883758
Blubi,2.08,3.336679699883758
Maart,2.09,3.3525309098594525
Snekmaster,2.09,3.3525309098594525
Zormenos,2.09,3.3525309098594525
carbon,2.09,3.3525309098594525
KrakenTheGod,2.1,3.3683821198351476
Tokkibiii,2.1,3.3683821198351476
3bdallah,2.11,3.38159146148156
kaiten619,2.11,3.38159146148156
rxxn05,2.11,3.38159146148156
Cherryuwu,2.12,3.39215893479869
Izyu,2.13,3.400084539786537
tathmairk,2.13,3.400084539786537
Clyde,2.14,3.4238613547500796
Goldfisharegood,2.14,3.4238613547500796
SaulDoherty,2.14,3.4238613547500796
SlipBoi,2.14,3.4238613547500796
WOW00ak,2.14,3.4238613547500796
gfbuddy,2.14,3.4238613547500796
poyukeke,2.14,3.4238613547500796
0w0,2.15,3.450280038042904
Caesure,2.15,3.450280038042904
WarV,2.15,3.450280038042904
Az1do,2.16,3.466131248018599
Borderlines,2.16,3.466131248018599
williums,2.16,3.466131248018599
Rafe,2.17,3.484624326323576
SignatureLookSus,2.17,3.484624326323576
chit,2.17,3.484624326323576
nikosow,2.17,3.484624326323576
4fjx,2.18,3.508401141287118
ScarletGaming,2.18,3.508401141287118
SoulXN,2.18,3.508401141287118
jmkim005,2.18,3.508401141287118
norne3762,2.18,3.508401141287118
Laine,2.19,3.5268942195920956
OwO,2.19,3.5268942195920956
NoobChen,2.2,3.537461692909225
latitudes,2.2,3.537461692909225
0shawhat,2.21,3.5533129028849206
ATAvAzZaZiN,2.21,3.5533129028849206
Noxes1,2.21,3.5533129028849206
QUADTRILLS,2.21,3.5533129028849206
Caldari,2.22,3.5770897178484624
GalaxyTails,2.22,3.5770897178484624
ImBernie,2.22,3.5770897178484624
Kerpal,2.22,3.5770897178484624
unximer,2.22,3.5770897178484624
Elilou,2.23,3.6008665328120046
Luzian,2.23,3.6008665328120046
harmond,2.23,3.6008665328120046
wroth16,2.23,3.6008665328120046
ReImU,2.24,3.624643347775547
SANDMANN,2.24,3.624643347775547
Veolii,2.24,3.624643347775547
sarah660,2.24,3.624643347775547
vorpi,2.24,3.624643347775547
BrowNer,2.25,3.6510620310683715
M1nimi,2.25,3.6510620310683715
Nekoemi,2.25,3.6510620310683715
jopalosya,2.25,3.6510620310683715
minimar,2.25,3.6510620310683715
KillerQueen,2.26,3.6827644510197612
MelZee,2.26,3.6827644510197612
Zuuikakuu,2.26,3.6827644510197612
dest,2.26,3.6827644510197612
insatiable,2.26,3.6827644510197612
qnl,2.26,3.6827644510197612
rezonaxis,2.26,3.6827644510197612
Albian,2.27,3.732959949276128
Firefouks,2.27,3.732959949276128
Janjaum,2.27,3.732959949276128
LucasMKU,2.27,3.732959949276128
Medafu,2.27,3.732959949276128
Skske,2.27,3.732959949276128
TEDz,2.27,3.732959949276128
blackartgod,2.27,3.732959949276128
boom90,2.27,3.732959949276128
jarima,2.27,3.732959949276128
rax,2.27,3.732959949276128
rytuii,2.27,3.732959949276128
SleepyPudding,2.28,3.7752298425446473
amodus,2.28,3.7752298425446473
namagashi,2.28,3.7752298425446473
phunney,2.28,3.7752298425446473
hecko,2.29,3.7937229208496253
qfwfq,2.29,3.7937229208496253
wunner,2.29,3.7937229208496253
WoFo,2.3,3.8042903941667547
Diamond,2.31,3.8148578674838847
MintyLxmon,2.31,3.8148578674838847
megabruh,2.31,3.8148578674838847
CyanPlaza,2.32,3.838634682447427
DarkMonolith95,2.32,3.838634682447427
Emmylu,2.32,3.838634682447427
Razzion,2.32,3.838634682447427
novaloquendo,2.32,3.838634682447427
razz,2.32,3.838634682447427
MapleHatLeaf,2.33,3.867695234069534
XisK,2.33,3.867695234069534
claire,2.33,3.867695234069534
fridgeman,2.33,3.867695234069534
spitty99,2.33,3.867695234069534
Flaaaaaaaag,2.34,3.9020395223502065
Mun,2.34,3.9020395223502065
Terasaur,2.34,3.9020395223502065
TheFlashyTurtle,2.34,3.9020395223502065
