username,score,percentile
Chrono,0.79,2.7117031398667937
Croonk,0.79,2.7117031398667937
Flewrider,0.79,2.7117031398667937
Jaybird652,0.79,2.7117031398667937
Mattsama,0.79,2.7117031398667937
Snakebab,0.79,2.7117031398667937
TonyNougat,0.79,2.7117031398667937
ZylPad,0.79,2.7117031398667937
bballdude123,0.79,2.7117031398667937
otterup,0.79,2.7117031398667937
symulacra,0.79,2.7117031398667937
Framzo,0.8,2.746061951580505
mikuloo,0.8,2.746061951580505
CyanActSus,0.81,2.7698488212284595
QUADTRILLS,0.81,2.7698488212284595
TioMOD,0.81,2.7698488212284595
Tornadoguy,0.81,2.7698488212284595
omegabalrog,0.81,2.7698488212284595
rocket,0.81,2.7698488212284595
suame,0.81,2.7698488212284595
Mickelswag08,0.82,2.7962786763928533
SketchySteve,0.82,2.7962786763928533
nikosow,0.82,2.7962786763928533
Cherryuwu,0.83,2.822708531557247
Choco,0.83,2.822708531557247
DarkMonolith95,0.83,2.822708531557247
FloppaKing,0.83,2.822708531557247
JoseiFeliz,0.83,2.822708531557247
lolced,0.83,2.822708531557247
minustalos,0.83,2.822708531557247
EvReset,0.84,2.8597103287873984
Geromusix,0.84,2.8597103287873984
InfiniteNomad,0.84,2.8597103287873984
SentPie,0.84,2.8597103287873984
Serlum,0.84,2.8597103287873984
akirase,0.84,2.8597103287873984
elitist,0.84,2.8597103287873984
RayTheFox228,0.85,2.8861401839517917
RiZo,0.85,2.8861401839517917
Terraquatic,0.85,2.8861401839517917
Borderlines,0.86,2.909927053599746
Luke,0.86,2.909927053599746
Miikko,0.86,2.909927053599746
Orthond,0.86,2.909927053599746
Samael,0.86,2.909927053599746
jbernal180,0.86,2.909927053599746
Marktwank,0.87,2.928427952214822
0shawhat,0.88,2.949571836346337
Gucio,0.88,2.949571836346337
KillerQueen,0.88,2.949571836346337
Messenger,0.88,2.949571836346337
ProtoSnake72,0.88,2.949571836346337
Rtyaioion,0.88,2.949571836346337
Sloth6196,0.88,2.949571836346337
CreampieLoli,0.89,2.973358705994291
Shadowz,0.89,2.973358705994291
Daffy,0.9,2.986573633576488
MartialNumber1,0.9,2.986573633576488
SleepyPudding,0.9,2.986573633576488
Aiden,0.91,3.013003488740882
Applecore,0.91,3.013003488740882
CookiesNCream,0.91,3.013003488740882
Lichkeeper,0.91,3.013003488740882
Sartec,0.91,3.013003488740882
Zormenos,0.91,3.013003488740882
loser844,0.91,3.013003488740882
CyanPlaza,0.92,3.036790358388836
Jay314,0.92,3.036790358388836
Asu,0.93,3.06057722803679
DgamesNL,0.93,3.06057722803679
Fathrion,0.93,3.06057722803679
HanzEditz,0.93,3.06057722803679
Nerris,0.93,3.06057722803679
Rydan,0.93,3.06057722803679
Speedplayer178,0.93,3.06057722803679
ASLtime21,0.94,3.0896500687176234
AlbertoFujimori,0.94,3.0896500687176234
BreadedToast,0.94,3.0896500687176234
gladiator5555,0.94,3.0896500687176234
GustiRK,0.95,3.116079923882017
Nebula64,0.95,3.116079923882017
UraomoteError,0.95,3.116079923882017
ashylab,0.95,3.116079923882017
nobodyleftalive,0.95,3.116079923882017
shadowbreakqr,0.95,3.116079923882017
Frsty,0.96,3.142509779046411
fQrest,0.96,3.142509779046411
novaloquendo,0.96,3.142509779046411
poggers,0.96,3.142509779046411
Deimer828YT,0.97,3.1662966486943653
Erstarisk,0.97,3.1662966486943653
Kaustrale,0.97,3.1662966486943653
Plantan,0.97,3.1662966486943653
dest,0.97,3.1662966486943653
MrChris,0.99,3.1847975473094405
silicontech1123,0.99,3.1847975473094405
MapleHatLeaf,1.0,3.2006554604080772
Razzion,1.0,3.2006554604080772
Veolii,1.0,3.2006554604080772
jyetheguy,1.0,3.2006554604080772
428juice,1.01,3.2191563590231524
AsianSpeaker,1.01,3.2191563590231524
xirce,1.01,3.2191563590231524
Atom,1.02,3.2482291997039856
Evill,1.02,3.2482291997039856
antonchan,1.02,3.2482291997039856
cornlol,1.02,3.2482291997039856
izzyslayer100,1.02,3.2482291997039856
kokoron,1.02,3.2482291997039856
tragic,1.02,3.2482291997039856
zonuelo,1.02,3.2482291997039856
Cluccles,1.03,3.285230996934137
NoobChen,1.03,3.285230996934137
THEMG3,1.03,3.285230996934137
XDcalypse,1.03,3.285230996934137
YCATVTH,1.03,3.285230996934137
spitty99,1.03,3.285230996934137
Gabriexl,1.04,3.31430383761497
LordBassHead,1.04,3.31430383761497
Masaya,1.04,3.31430383761497
uwuchann,1.04,3.31430383761497
xsilas43,1.04,3.31430383761497
Doodi3,1.05,3.340733692779364
LuiselprraYT,1.05,3.340733692779364
cheesegeese,1.05,3.340733692779364
gcarot,1.05,3.340733692779364
kazuto,1.05,3.340733692779364
Burgz27,1.06,3.367163547943757
Crossur,1.06,3.367163547943757
MonoDonComedias,1.06,3.367163547943757
TheBonkumiru,1.06,3.367163547943757
dathava,1.06,3.367163547943757
KaiZ,1.07,3.3935934031081505
Lowri,1.07,3.3935934031081505
MeleeBomb904,1.07,3.3935934031081505
bleep,1.07,3.3935934031081505
evanshutup69,1.07,3.3935934031081505
Caldari,1.08,3.4147372872396655
fragile,1.08,3.4147372872396655
schguki,1.08,3.4147372872396655
0w0,1.09,3.4490960989533774
ExplosiveFlazer,1.09,3.4490960989533774
Khakis,1.09,3.4490960989533774
LukyMore,1.09,3.4490960989533774
Myrasis,1.09,3.4490960989533774
TheBeast9438,1.09,3.4490960989533774
akshay,1.09,3.4490960989533774
lmaoyuuto,1.09,3.4490960989533774
siren,1.09,3.4490960989533774
wern,1.09,3.4490960989533774
Diegordo,1.1,3.499312823765726
Ecd555,1.1,3.499312823765726
Maart,1.1,3.499312823765726
Optify,1.1,3.499312823765726
Skylest112,1.1,3.499312823765726
TheWishin,1.1,3.499312823765726
debletreble,1.1,3.499312823765726
yash,1.1,3.499312823765726
yetii,1.1,3.499312823765726
Lelzaren,1.11,3.536314620995877
MaXuS,1.11,3.536314620995877
ShizzNick,1.11,3.536314620995877
Theal,1.11,3.536314620995877
mentalistfp,1.11,3.536314620995877
MelZee,1.12,3.5653874616767096
PesciEtterna,1.12,3.5653874616767096
Syahial,1.12,3.5653874616767096
TEDz,1.12,3.5653874616767096
Tyren,1.12,3.5653874616767096
cuspessorx,1.12,3.5653874616767096
Ibon,1.13,3.594460302357543
claire,1.13,3.594460302357543
onionk,1.13,3.594460302357543
playlist,1.13,3.594460302357543
rezonaxis,1.13,3.594460302357543
RiverRacoon432,1.14,3.6208901575219365
ScarletGaming,1.14,3.6208901575219365
killerkid451,1.14,3.6208901575219365
nikuwolf,1.14,3.6208901575219365
yotsuba,1.14,3.6208901575219365
HavelBB,1.16,3.64996299820277
Laine,1.16,3.64996299820277
Pango1129,1.16,3.64996299820277
Rayuko,1.16,3.64996299820277
nepdude,1.16,3.64996299820277
richp2k,1.16,3.64996299820277
4fjx,1.17,3.6896077809493604
Botnet,1.17,3.6896077809493604
FlautistaMacabro,1.17,3.6896077809493604
MyonMyon1,1.17,3.6896077809493604
ParadoxRoli,1.17,3.6896077809493604
Tirq,1.17,3.6896077809493604
dragonketsu,1.17,3.6896077809493604
shimi002,1.17,3.6896077809493604
shroomshie,1.17,3.6896077809493604
jasperthebird,1.18,3.7160376361137537
Bernky,1.19,3.7371815202452687
Hybrid,1.19,3.7371815202452687
JetBlack999,1.19,3.7371815202452687
LeastPlanet,1.19,3.7371815202452687
kurnamin,1.19,3.7371815202452687
rkn1,1.19,3.7371815202452687
shiyokepi,1.19,3.7371815202452687
ManWithAMiss1,1.2,3.7636113754096625
Poyo11212,1.2,3.7636113754096625
idk0000,1.2,3.7636113754096625
CorruptS,1.21,3.7926842160904957
Izyu,1.21,3.7926842160904957
LoboKarma,1.21,3.7926842160904957
M1nimi,1.21,3.7926842160904957
Saliciam,1.21,3.7926842160904957
SemDening,1.21,3.7926842160904957
Shaikhspeare,1.21,3.7926842160904957
Undersyde,1.21,3.7926842160904957
DLC,1.23,3.834971984353526
Felcav,1.23,3.834971984353526
Mystically,1.23,3.834971984353526
Sren,1.23,3.834971984353526
ZENOS100,1.23,3.834971984353526
hhhcomma,1.23,3.834971984353526
leo3455,1.23,3.834971984353526
uwuNiko,1.23,3.834971984353526
Down16IQ,1.24,3.8693307960672376
Lacerate,1.24,3.8693307960672376
Paolo45,1.24,3.8693307960672376
TheCrazyCoin,1.24,3.8693307960672376
Tokkibiii,1.24,3.8693307960672376
dreyvas,1.25,3.887831694682313
mSxi,1.25,3.887831694682313
KrakenTheGod,1.26,3.908975578813828
Mun,1.26,3.908975578813828
TheSexyBread,1.26,3.908975578813828
boom90,1.26,3.908975578813828
chrupka010,1.26,3.908975578813828
rxxn05,1.26,3.908975578813828
SneakyFire008,1.27,3.927476477428904
DesisCatrc,1.28,3.9486203615604185
Gentoxic,1.28,3.9486203615604185
